,Journal,Vol,Issue,Issue Year,First Page,Last Page,Pages
0,Judicature,Vol.  96,5 (March/April 2013),2013,218,222,218-222
0,Minnesota Law Review,Vol.  93,5 (May 2009),2009,1503,1534,1503-1534
0,Tennessee Journal of Law & Policy,Vol.  1,1 (Fall 2004),2004,11,68,11-68
0,Law and Social Inquiry ,Vol.  32,3 (Summer 2007),2007,791,808,791-808
0,Missouri Law Review,Vol.  74,3 (Summer 2009),2009,563,572,563-572
0,Journal of Legal Studies,Vol.  45,2 (June 2016),2016,401,436,401-436
0,Black Law Journal,Vol.  7,3 (1981-1982),1981,411,426,411-426
0,Lawyers Guild Review,Vol.  7,,,265,266,265-266
0,Law & Society Review,Vol.  38,2 (2004),2004,207,212,207-212
0,Vanderbilt Law Review,Vol.  60,3 (April 2007),2007,799,846,799-846
0,University of Toronto Law Journal,Vol.  69,2 (Spring 2019),2019,275,294,275-294
0,University of Pennsylvania Law Review,Vol.  166,4 (March 2018),2018,829,860,829-860
0,New York City Law Review,Vol.  1,1 (Winter 1996),1996,155,202,155-202
0,Iowa Law Review,Vol.  104,3 (March 2019),2019,1421,1454,1421-1454
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2011,,,[148],[149],[148]-[149]
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2012,,,[32],[33],[32]-[33]
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2014,,,[197],[198],[197]-[198]
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2013,,,[143],[144],[143]-[144]
0,Journal of Law,Vol.  6,1 (2016),2016,216,218,216-218
0,Journal of Law and Courts,Vol.  6,2 (Fall 2018),2018,237,262,237-262
0,Revista Forumul Judecatorilor,Vol.  2011,3 (2011),2011,113,141,113-141
0,Northwestern University Law Review Colloquy,Vol.  101,,,127,131,127-131
0,Washington University Journal of Law & Policy,Vol.  54,,,1,18,1-18
0,Washington University Journal of Law & Policy,Vol.  54,,,33,56,33-56
0,Georgia State University Law Review,Vol.  35,(Spring 2019),2019,1037,1072,1037-1072
0,Journal of Legal Studies,Vol.  44,,,S295,S317,S295-S317
0,Tax Law Review,Vol.  64,4 (Summer 2011),2011,489,538,489-538
0,Tax Law Review,Vol.  66,1 (Fall 2012),2012,121,[ii],121-[ii]
0,Tax Law Review,Vol.  69,1 (Fall 2015),2015,73,II,73-II
0,Buffalo Law Review,Vol.  61,5 (December 2013),2013,1057,1118,1057-1118
0,Florida Tax Review,Vol.  16,6 (2014),2014,325,[ii],325-[ii]
0,Virginia Tax Review,Vol.  34,1 (Summer 2014),2014,63,108,63-108
0,Emory Law Journal,Vol.  66,2 (2017),2017,189,264,189-264
0,Tax Lawyer,Vol.  60,2 (Winter 2007),2007,473,502,473-502
0,Yale Journal on Regulation,Vol.  35,1 (Winter 2018),2018,127,180,127-180
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2012,,,[90],[91],[90]-[91]
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2014,,,[312],[313],[312]-[313]
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2015,,,[246],[247],[246]-[247]
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2016,,,[452],[453],[452]-[453]
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2017,,,1,2,1-2
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2018,,,1,2,1-2
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2013,,,[145],[146],[145]-[146]
0,Michigan Journal of Race & Law,Vol.  9,1 (Fall 2003),2003,149,214,149-214
0,Georgetown Journal on Poverty Law and Policy,Vol.  9,1 (Winter 2002),2002,135,166,135-166
0,Howard Law Journal ,Vol.  49,2 (Winter 2006),2006,495,552,495-552
0,Criminal Justice,Vol.  26,2 (Summer 2011),2011,34,44,34-44
0,Seattle University Law Review,Vol.  35,3 (Spring 2012),2012,727,754,727-754
0,University of Illinois Law Review,Vol.  2008,5 (2008),2008,1415,1426,1415-1426
0,Howard Law Journal,Vol.  58,2 (Winter 2015),2015,[vii],[xii],[vii]-[xii]
0,Howard Law Journal,Vol.  55,2 (Winter 2012),2012,339,358,339-358
0,Ohio State Journal of Criminal Law,Vol.  5,1 (Fall 2007),2007,79,130,79-130
0,St. John's Journal of Legal Commentary,Vol.  19,2 (Winter/Spring 2005),2005,197,236,197-236
0,Fordham Urban Law Journal,Vol.  40,3 (March 2013),2013,1023,1042,1023-1042
0,Columbia Journal of Environmental Law,Vol.  34,2 (2009),2009,395,446,395-446
0,Boston College Law Review,Vol.  53,1 (January 2012),2012,1,64,1-64
0,Administrative Law Review,Vol.  59,2 (Spring 2007),2007,269,314,269-314
0,Environmental Law,Vol.  40,4 (Fall 2010),2010,1195,1230,1195-1230
0,Michigan Journal of Environmental & Administrative Law,Vol.  3,2 (Spring 2014),2014,291,420,291-420
0,Brigham Young University Law Review,Vol.  2011,6 (2011),2011,2115,2156,2115-2156
0,George Washington International Law Review,Vol.  40,3 (2009),2009,649,686,649-686
0,Wisconsin Law Review,Vol.  2014,2 (2014),2014,289,336,289-336
0,Ecology Law Quarterly,Vol.  32,1 (2005),2005,149,174,149-174
0,Georgia State University Law Review,Vol.  24,3 (Spring 2008),2008,693,734,693-734
0,Utah Environmental Law Review,Vol.  32,2 (2012),2012,181,210,181-210
0,San Diego Journal of Climate & Energy Law,Vol.  1,,,81,102,81-102
0,San Diego Journal of Climate & Energy Law,Vol.  2,1 (2010),2010,1,28,1-28
0,Law & Policy,Vol.  32,1 (January 2010),2010,1,13,1-13
0,Law & Policy,Vol.  32,1 (January 2010),2010,61,78,61-78
0,Journal of Food Law and Policy,Vol.  13,1 (Spring 2017),2017,134,145,134-145
0,State and Local Law News ,Vol.  33,1 (Fall 2009),2009,4,5,4-5
0,Fordham Law Review,Vol.  66,4 (March 1998),1998,1253,1282,1253-1282
0,Georgetown Journal of Legal Ethics,Vol.  8,2 (Winter 1995),1995,219,282,219-282
0,Southern California Interdisciplinary Law Journal,Vol.  5,3 (Summer 1997),1997,297,374,297-374
0,QLR,Vol.  19,1 (2000),2000,1,66,1-66
0,University of St. Thomas Law Journal,Vol.  1,1 (Fall 2003),2003,632,646,632-646
0,Emory Law Journal,Vol.  52,,,1087,1102,1087-1102
0,Wisconsin Law Review,Vol.  1994,5 (1994),1994,1287,1302,1287-1302
0,"Journal of Law, Medicine and Ethics",Vol.  33,1 (Spring 2005),2005,160,162,160-162
0,South Texas Law Review,Vol.  37,4 (October 1996),1996,1191,1202,1191-1202
0,Albany Law Review,Vol.  64,4 (2001),2001,1145,1146,1145-1146
0,St. John's Journal of Legal Commentary,Vol.  22,2 (Fall 2007),2007,493,506,493-506
0,Journal of Law and Religion,Vol.  23,1 (2007-2008),2007,321,336,321-336
0,Journal of Law and Religion,Vol.  25,1 (2009-2010),2009,205,220,205-220
0,Georgetown Journal on Poverty Law & Policy ,Vol.  16,1 (Winter 2009),2009,117,186,117-186
0,Fordham Urban Law Journal,Vol.  38,3 (March 2011),2011,629,674,629-674
0,Hastings Law Journal,Vol.  63,3 (2011-2012),2011,803,866,803-866
0,Nebraska Law Review,Vol.  94,2 (2015),2015,245,301,245-301
0,Wisconsin Law Review,Vol.  2010,2 (2010),2010,737,748,737-748
0,Journal of Affordable Housing and Community Development Law,Vol.  17,1 and 2 (Fall 2007/Winter 2008),2007,155,176,155-176
0,Yale Law Journal Forum,Vol.  126,,,431,447,431-447
0,William and Mary Business Law Review,Vol.  4,2 (April 2013),2013,310,384,310-384
0,Journal of Affordable Housing and Community Development Law,Vol.  26,1 (2017),2017,39,42,39-42
0,Texas A&M Journal of Property Law,Vol.  4,2 (2017),2017,67,78,67-78
0,DePaul Law Review,Vol.  49,1 (Fall 1999),1999,85,138,85-138
0,Georgetown Immigration Law Journal,Vol.  10,4 (Summer 1996),1996,577,622,577-622
0,Boston College Third World Law Journal,Vol.  27,2 (Spring 2007),2007,325,374,325-374
0,Brandeis Journal of Family Law,Vol.  36,2 (1996-1998),1996,177,200,177-200
0,Rutgers Law Review,Vol.  54,4 (Summer 2002),2002,1101,1132,1101-1132
0,St. John's Journal of Legal Commentary,Vol.  24,4 (Summer 2010),2010,649,696,649-696
0,University of Pennsylvania Journal of Law and Social Change ,Vol.  11,1 (2007-2008),2007,75,104,75-104
0,New York University Review of Law & Social Change,Vol.  33,1 (2009),2009,43,86,43-86
0,Texas Journal on Civil Liberties & Civil Rights,Vol.  8,1 (Spring 2003),2003,51,90,51-90
0,Harvard Journal on Racial & Ethnic Justice,Vol.  28,,,67,90,67-90
0,Columbia Journal of Race and Law,Vol.  5,2 (2015),2015,100,118,100-118
0,Berkeley Journal of African-American Law & Policy,Vol.  9,1 (2007),2007,32,73,32-73
0,Texas Journal of Women and the Law,Vol.  19,1 (Fall 2009),2009,1,24,1-24
0,Washington University Law Review,Vol.  89,4 (2012),2012,963,972,963-972
0,Immigration and Nationality Law Review,Vol.  20,,,3,56,3-56
0,Women's Rights Law Reporter,Vol.  32,1 (Fall 2010),2010,56,80,56-80
0,"Berkeley Journal of Gender, Law & Justice",Vol.  28,1 (Winter 2013),2013,138,[ix],138-[ix]
0,Buffalo Law Review,Vol.  56,4 (December 2008),2008,1155,1224,1155-1224
0,Southern California Interdisciplinary Law Journal,Vol.  19,2 (Winter 2010),2010,237,298,237-298
0,University of Memphis Law Review,Vol.  43,2 (Winter 2012),2012,239,318,239-318
0,"Minnesota Journal of Law, Science & Technology",Vol.  12,1 (2011),2011,239,278,239-278
0,Journal of the Legal Profession,Vol.  38,1 (Fall 2013),2013,125,160,125-160
0,Maryland Law Review,Vol.  76,3 (2017),2017,663,695,663-695
0,Hastings Communications and Entertainment Law Journal (Comm/Ent),Vol.  33,3 (2011),2011,341,378,341-378
0,Columbia Journal of Gender and Law,Vol.  31,1 (2015),2015,111,134,111-134
0,Legal Communications and Rhetoric: JALWD,Vol.  13,,,39,78,39-78
0,SMU Science and Technology Law Review,Vol.  17,3 (Fall 2014),2014,325,386,325-386
0,Yale Journal of Law and Technology,Vol.  14,1 (2011),2011,66,105,66-105
0,Savannah Law Review,Vol.  1,1 (2014),2014,45,68,45-68
0,University of Toledo Law Review,Vol.  49,3 (Spring 2018),2018,657,684,657-684
0,Professional Lawyer,Vol.  22,4 (2014),2014,3,16,3-16
0,Denver Law Review,Vol.  95,3 (Spring 2018),2018,609,670,609-670
0,Tulane Maritime Law Journal,Vol.  23,2 (Spring 1999),1999,553,566,553-566
0,"Tennessee Journal of Race, Gender, & Social Justice",Vol.  5,1 (Spring 2016),2016,vii,xxi,vii-xxi
0,American Criminal Law Review,Vol.  56,1 (Winter 2019),2019,65,134,65-134
0,Vanderbilt Journal of Transnational Law,Vol.  41,3 (May 2008),2008,741,774,741-774
0,Mississippi Law Journal,Vol.  78,1 (Fall 2008),2008,1,68,1-68
0,Utah Law Review,Vol.  2011,4 (2011),2011,1403,1460,1403-1460
0,Ohio State Journal of Criminal Law,Vol.  9,1 (Fall 2011),2011,195,208,195-208
0,Washington and Lee Law Review,Vol.  69,3 (Summer 2012),2012,1371,1470,1371-1470
0,Creighton Law Review,Vol.  44,3 (2011),2011,647,704,647-704
0,Rutgers Journal of Law and Public Policy,Vol.  5,2 (Spring 2008),2008,283,316,283-316
0,Pace Law Review,Vol.  28,4 (Summer 2008),2008,759,782,759-782
0,New Criminal Law Review,Vol.  11,3 (Summer 2008),2008,363,383,363-383
0,West Virginia Law Review,Vol.  116,2 (Winter 2013),2013,583,618,583-618
0,Georgetown Environmental Law Review,Vol.  28,4 (2016),2016,557,588,557-588
0,Boston College Third World Law Journal ,Vol.  30,1 (Winter 2010),2010,35,66,35-66
0,University of Miami Law Review,Vol.  69,1 (Fall 2014),2014,161,192,161-192
0,New England Journal on Criminal and Civil Confinement,Vol.  40,1 (Winter 2014),2014,1,20,1-20
0,Yale Law & Policy Review,Vol.  35,2 (Spring 2017),2017,407,460,407-460
0,Revista Juridica Universidad de Puerto Rico,Vol.  79,4 (2010),2010,1163,1188,1163-1188
0,Revista Juridica Universidad de Pureto Rico,Vol.  81,2 (2012),2012,343,372,343-372
0,Revista Juridica de la Universidad Interamericana de Puerto Rico,Vol.  43,1 (September-December 2008),2008,97,120,97-120
0,Pace Law Review,Vol.  28,4 (Summer 2008),2008,617,622,617-622
0,Marquette Law Review,Vol.  102,2 (Winter 2018),2018,575,604,575-604
0,Virginia Law Review,Vol.  85,2 (March 1999),1999,247,328,247-328
0,University of Pennsylvania Law Review,Vol.  149,6 (June 2001),2001,1735,1810,1735-1810
0,Michigan Law Review,Vol.  87,3 (December 1988),1988,613,709,613-709
0,Southern California Law Review,Vol.  75,5 (July 2002),2002,1189,1210,1189-1210
0,Stanford Law Review ,Vol.  60,5 (March 2008),2008,1255,1308,1255-1308
0,Virginia Law Review,Vol.  81,3 (April 1995),1995,611,712,611-712
0,Virginia Law and Business Review,Vol.  3,1 (Spring 2008),2008,163,190,163-190
0,Yale Law Journal ,Vol.  99,6 (April 1990),1990,1235,1296,1235-1296
0,Journal of Corporation Law,Vol.  28,4 (Summer 2003),2003,635,670,635-670
0,Washington University Law Quarterly,Vol.  79,2 (2001),2001,403,448,403-448
0,Virginia Law Review,Vol.  93,3 (May 2007),2007,789,810,789-810
0,Duke Law Journal ,Vol.  48,4 (February 1999),1999,701,786,701-786
0,Northwestern University Law Review,Vol.  96,2 (Winter 2002),2002,675,694,675-694
0,University of Pennsylvania Law Review,Vol.  152,2 (December 2003),2003,667,712,667-712
0,Delaware Journal of Corporate Law,Vol.  28,1 (2003),2003,1,26,1-26
0,Arizona Law Review,Vol.  38,2 (1996),1996,711,716,711-716
0,Journal of Corporation Law,Vol.  24,4 (Summer 1999),1999,743,750,743-750
0,Georgetown Law Journal,Vol.  80,5 (June 1992),1992,1787,1834,1787-1834
0,Harvard Business Law Review,Vol.  1,1 (Spring 2011),2011,1,38,1-38
0,Stanford Law Review,Vol.  55,3 (December 2002),2002,845,862,845-862
0,Brooklyn Law Review,Vol.  68,2 (2002),2002,407,438,407-438
0,Cardozo Law Review,Vol.  19,s 1-2 (September-November 1997),1997,475,492,475-492
0,Journal of Corporation Law,Vol.  31,3 (Spring 2006),2006,719,744,719-744
0,Journal of Corporation Law,Vol.  21,1 (Fall 1995),1995,53,68,53-68
0,University of Illinois Law Review,Vol.  2005,1 (2005),2005,253,268,253-268
0,Washington University Law Quarterly,Vol.  75,2 (Summer 1997),1997,791,814,791-814
0,Business Lawyer (ABA),Vol.  60,4 (August 2005),2005,1435,1454,1435-1454
0,William and Mary Law Review,Vol.  43,4 (March 2002),2002,1605,1628,1605-1628
0,Seattle University Law Review,Vol.  38,2 (Winter 2015),2015,685,724,685-724
0,Georgetown Law Journal,Vol.  81,5 (June 1993),1993,1945,1960,1945-1960
0,University of Pennsylvania Law Review,Vol.  161,7 (June 2013),2013,2003,2024,2003-2024
0,Seattle University Law Review,Vol.  36,2 (Winter 2013),2013,1169,1186,1169-1186
0,Journal of Corporation Law,Vol.  24,4 (Summer 1999),1999,751,806,751-806
0,Virginia Law Review,Vol.  81,3 (April 1995),1995,751,756,751-756
0,Cornell Law Review,Vol.  97,5 (July 2012),2012,1177,1212,1177-1212
0,Journal of Corporation Law,Vol.  39,3 (Spring 2014),2014,525,562,525-562
0,Regulation,Vol.  32,3 (Fall 2009),2009,30,33,30-33
0,Legal Theory,Vol.  3,3 (September 1997),1997,227,248,227-248
0,University of Pennsylvania Law Review,Vol.  166,3 (February 2018),2018,579,632,579-632
0,Berkeley Business Law Journal,Vol.  3,1 (December 2005),2005,43,58,43-58
0,Seattle University Law Review,Vol.  41,2 (Winter 2018),2018,551,576,551-576
0,Regulation,Vol.  30,1 (Spring 2007),2007,42,47,42-47
0,Regulation,Vol.  32,3 (Fall 2009),2009,41,41,41-41
0,"Accounting, Economics, and Law: A Convivium",Vol.  1,1 (2011),2011,[iv],[v],[iv]-[v]
0,"Accounting, Economics, and Law: A Convivium",Vol.  2,2 (2012),2012,[xix],[xx],[xix]-[xx]
0,"Accounting, Economics, and Law: A Convivium",Vol.  3,1 (March 2013),2013,61,70,61-70
0,Deakin Law Review,Vol.  9,2 (2004),2004,775,790,775-790
0,California Law Review,Vol.  92,5 (October 2004),2004,1331,1374,1331-1374
0,Stanford Law Review,Vol.  54,3 (December 2001),2001,495,568,495-568
0,Stanford Law Review,Vol.  59,2 (November 2006),2006,257,332,257-332
0,Yale Law Journal,Vol.  112,6 (April 2003),2003,1399,1472,1399-1472
0,California Law Review,Vol.  95,2 (April 2007),2007,597,626,597-626
0,"Journal of Gender, Race and Justice ",Vol.  4,1 (Fall 2000),2000,69,98,69-98
0,Stanford Law Review,Vol.  49,1 (November 1996),1996,143,172,143-172
0,Law and Contemporary Problems,Vol.  70,2 (Spring 2007),2007,97,124,97-124
0,Stanford Technology Law Review,Vol.  17,,,277,304,277-304
0,Connecticut Law Review,Vol.  37,4 (Summer 2005),2005,891,906,891-906
0,Southern California Law Review,Vol.  90,3 (March 2017),2017,529,592,529-592
0,U.C. Davis Law Review,Vol.  47,2 (December 2013),2013,455,472,455-472
0,Law & Policy,Vol.  18,s 3 & 4 (July/October 1996),1996,419,442,419-442
0,UC Davis Law Review,Vol.  45,5 (June 2012),2012,1585,1608,1585-1608
0,Theoretical Inquiries in Law,Vol.  12,1 (January 2011),2011,275,308,275-308
0,American Journal of International Law,Vol.  106,3 (July 2012),2012,637,642,637-642
0,,,,,,,
0,UC Irvine Law Review,Vol.  8,3 (May 2018),2018,331,362,331-362
0,PoLAR: Political and Legal Anthropology Review,Vol.  26,1 (May 2003),2003,77,85,77-85
0,Environs: Environmental Law and Policy Journal,Vol.  41,2 (Spring 2018),2018,157,194,157-194
0,International Journal of Cultural Property,Vol.  18,4 (2011),2011,459,462,459-462
0,Ohio Northern University Law Review,Vol.  40,2 (2014),2014,359,370,359-370
0,Michigan Law Review,Vol.  117,2 (November 2018),2018,197,258,197-258
0,William and Mary Law Review,Vol.  45,2 (December 2003),2003,469,548,469-548
0,Minnesota Law Review,Vol.  87,3 (February 2003),2003,679,742,679-742
0,Boston College Law Review,Vol.  47,2 (March 2006),2006,217,274,217-274
0,Michigan Telecommunications and Technology Law Review,Vol.  7,,,253,288,253-288
0,Berkeley Technology Law Journal,Vol.  23,3 (Summer 2008),2008,1035,1062,1035-1062
0,Emory International Law Review,Vol.  17,2 (Summer 2003),2003,781,798,781-798
0,Emory Law Journal,Vol.  44,4 (Fall 1995),1995,1541,1590,1541-1590
0,William and Mary Law Review,Vol.  51,2 (November 2009),2009,577,608,577-608
0,Minnesota Law Review,Vol.  88,1 (November 2003),2003,239,248,239-248
0,University of St. Thomas Law Journal,Vol.  10,3 (2013),2013,683,[i],683-[i]
0,New England Law Review,Vol.  39,3 (2004-2005),2004,501,510,501-510
0,Minnesota Law Review,Vol.  102,6 (June 2018),2018,2463,2496,2463-2496
0,Washburn Law Journal,Vol.  58,2 (Spring 2019),2019,323,364,323-364
0,Vanderbilt Journal of Entertainment & Technology Law,Vol.  20,4 (Summer 2018),2018,975,1026,975-1026
0,Stanford Law Review,Vol.  41,1 (November 1988),1988,61,120,61-120
0,Iowa Law Review,Vol.  71,3 (March 1986),1986,833,868,833-868
0,Southern California Law Review,Vol.  70,6 (September 1997),1997,1641,1716,1641-1716
0,Iowa Law Review,Vol.  75,4 (May 1990 ),1990,915,940,915-940
0,California Law Review,Vol.  98,5 (October 2010),2010,1669,1710,1669-1710
0,Michigan Law Review,Vol.  101,6 (May 2003),2003,1622,1634,1622-1634
0,Duke Law Journal,Vol.  56,3 (December 2006),2006,721,780,721-780
0,Law and History Review,Vol.  5,2 (1987),1987,351,392,351-392
0,University of Chicago Law Review,Vol.  72,1 (Winter 2005),2005,429,454,429-454
0,Saint Louis University Law Journal,Vol.  48,3 (Spring 2004),2004,851,858,851-858
0,Seattle Journal for Social Justice,Vol.  13,2 (Fall 2014),2014,381,398,381-398
0,American Society of International Law Proceedings,Vol.  105,,,532,542,532-542
0,Tulsa Law Review,Vol.  40,4 (Summer 2005),2005,591,598,591-598
0,Buffalo Law Review,Vol.  60,2 (April 2012),2012,367,386,367-386
0,Journal of Supreme Court History,Vol.  1996,21 (1996),1996,35,48,35-48
0,Pepperdine Law Review,Vol.  42,3 (2015),2015,591,606,591-606
0,QLR,Vol.  26,3 (2008),2008,711,726,711-726
0,University of Cincinnati Law Review,Vol.  78,2 (Winter 2009),2009,699,710,699-710
0,American University International Law Review,Vol.  33,2 (2017),2017,335,344,335-344
0,"Proceedings of the Annual Meeting, published by the American Society of International Law",Vol.  111,,,14,20,14-20
0,Insights on Law and Society,Vol.  13,3 (Spring 2013),2013,4,7,4-7
0,Yale Journal of Law & the Humanities,Vol.  30,1 (Winter 2018),2018,25,62,25-62
0,Michigan Law Review,Vol.  117,6 (April 2019),2019,1179,1194,1179-1194
0,Florida Law Review,Vol.  60,5 (December 2008),2008,1027,1102,1027-1102
0,Minnesota Law Review,Vol.  91,3 (February 2007),2007,515,591,515-591
0,Indiana Law Journal,Vol.  83,1 (Winter 2008),2008,233,306,233-306
0,Boston University Law Review,Vol.  94,2 (March 2014),2014,449,544,449-544
