School Name,URL,City,State,URL Var Clean,Short URL
Massachusetts university,https://www.massachusetts.edu/,,,https://www.massachusetts.edu/,massachusetts.edu
McGeorge university,https://www.mcgeorge.edu/,,,https://www.mcgeorge.edu/,mcgeorge.edu
Memphis university,https://www.memphis.edu/,,,https://www.memphis.edu/,memphis.edu
Miami university,miamioh.edu/,,,miamioh.edu/,miamioh.edu
Michigan university,https://umich.edu/,,,https://umich.edu/,umich.edu
Michigan State university,https://msu.edu/,,,https://msu.edu/,msu.edu
MIchigan State university,https://msu.edu/,,,https://msu.edu/,msu.edu
Mississippi university,https://en.wikipedia.org/wiki/University_of_Mississippi,,,https://en.wikipedia.org/wiki/University_of_Mississippi,wikipedia.org
Mississippi College university,https://www.mc.edu/,,,https://www.mc.edu/,mc.edu
Missouri university,https://missouri.edu/,,,https://missouri.edu/,missouri.edu
Missouri - Kansas City university,https://www.umkc.edu/,,,https://www.umkc.edu/,umkc.edu
Monash Business School university,https://www.monash.edu/business,,,https://www.monash.edu/business,monash.edu
Montana university,https://www.umt.edu/,,,https://www.umt.edu/,umt.edu
Nebraska university,https://www.unl.edu/,,,https://www.unl.edu/,unl.edu
New Hampshire university,https://www.snhu.edu/,,,https://www.snhu.edu/,snhu.edu
New Mexico university,https://www.unm.edu/,,,https://www.unm.edu/,unm.edu
New York Law university,https://www.law.nyu.edu/,,,https://www.law.nyu.edu/,nyu.edu
Newcastle (Australia) university,https://www.newcastle.edu.au/,,,https://www.newcastle.edu.au/,newcastle.edu.au
North Carolina university,https://www.unc.edu/,,,https://www.unc.edu/,unc.edu
North South U (Bangladesh) university,www.northsouth.edu/,,,www.northsouth.edu/,northsouth.edu
Northeastern university,https://www.northeastern.edu/,,,https://www.northeastern.edu/,northeastern.edu
Northern Illinois university,https://www.niu.edu/,,,https://www.niu.edu/,niu.edu
Northern Kentucky university,https://www.nku.edu/,,,https://www.nku.edu/,nku.edu
Northwestern university,https://www.northwestern.edu/,,,https://www.northwestern.edu/,northwestern.edu
Notre Dame university,https://www.nd.edu/,,,https://www.nd.edu/,nd.edu
NYU university,https://www.nyu.edu/,,,https://www.nyu.edu/,nyu.edu
Ohio Northern university,https://www.onu.edu/,,,https://www.onu.edu/,onu.edu
Ohio State university,https://www.osu.edu/,,,https://www.osu.edu/,osu.edu
Oklahoma university,www.ou.edu/,,,www.ou.edu/,ou.edu
Oregon university,https://www.uoregon.edu/,,,https://www.uoregon.edu/,uoregon.edu
Pace university,https://www.pace.edu/,,,https://www.pace.edu/,pace.edu
Penn university,https://www.upenn.edu/,,,https://www.upenn.edu/,upenn.edu
Penn State university,https://www.psu.edu/,,,https://www.psu.edu/,psu.edu
Penn State (University Park) university,https://www.psu.edu/,,,https://www.psu.edu/,psu.edu
Penn State Dickinson university,https://dickinsonlaw.psu.edu/,,,https://dickinsonlaw.psu.edu/,psu.edu
Pitt university,https://www.pitt.edu/,,,https://www.pitt.edu/,pitt.edu
Pittsburgh university,https://www.pitt.edu/,,,https://www.pitt.edu/,pitt.edu
Puerto Rico Poli Sci Dept university,https://polsci.umass.edu/people/roberto-alejandro,,,https://polsci.umass.edu/people/roberto-alejandro,umass.edu
Queen's university,https://www.queensu.ca/,,,https://www.queensu.ca/,queensu.ca
Quinnipiac university,https://www.qu.edu/,,,https://www.qu.edu/,qu.edu
Richmond university,https://www.richmond.edu/,,,https://www.richmond.edu/,richmond.edu
Roger Williams university,https://www.rwu.edu/,,,https://www.rwu.edu/,rwu.edu
Rutgers university,https://www.rutgers.edu/,,,https://www.rutgers.edu/,rutgers.edu
Rutgers (Camden) university,https://www.camden.rutgers.edu/,,,https://www.camden.rutgers.edu/,rutgers.edu
Samford (Cumberland) university,https://www.samford.edu/cumberlandlaw/,,,https://www.samford.edu/cumberlandlaw/,samford.edu
San Diego university,https://www.sandiego.edu/,,,https://www.sandiego.edu/,sandiego.edu
Savannah university,https://www.savannahstate.edu/,,,https://www.savannahstate.edu/,savannahstate.edu
Seton Hall university,https://www.shu.edu/,,,https://www.shu.edu/,shu.edu
SF State university,https://www.sfsu.edu/,,,https://www.sfsu.edu/,sfsu.edu
SMU university,https://www.smu.edu/,,,https://www.smu.edu/,smu.edu
South Carolina university,https://www.sc.edu/,,,https://www.sc.edu/,sc.edu
South Dakota university,https://www.usd.edu/,,,https://www.usd.edu/,usd.edu
Southwestern university,https://www.southwestern.edu/,,,https://www.southwestern.edu/,southwestern.edu
St. John's university,https://www.stjohns.edu/,,,https://www.stjohns.edu/,stjohns.edu
St. Louis university,https://www.slu.edu/,,,https://www.slu.edu/,slu.edu
St. Thomas (Minnesota) university,https://www.stthomas.edu/,,,https://www.stthomas.edu/,stthomas.edu
Stanford university,https://www.stanford.edu/,,,https://www.stanford.edu/,stanford.edu
Suffolk university,https://www.suffolk.edu/,,,https://www.suffolk.edu/,suffolk.edu
SUNY Buffalo university,https://www.suny.edu/campuses/buffalo/,,,https://www.suny.edu/campuses/buffalo/,suny.edu
Surrey university,https://www.surrey.ac.uk/,,,https://www.surrey.ac.uk/,surrey.ac.uk
Temple university,https://www.temple.edu/,,,https://www.temple.edu/,temple.edu
Tennessee university,https://www.utk.edu/,,,https://www.utk.edu/,utk.edu
Texas A&M university,https://www.tamu.edu/,,,https://www.tamu.edu/,tamu.edu
Texas Tech university,https://www.ttu.edu/,,,https://www.ttu.edu/,ttu.edu
Toldeo university,https://www.utoledo.edu/,,,https://www.utoledo.edu/,utoledo.edu
Toronto university,https://www.utoronto.ca/,,,https://www.utoronto.ca/,utoronto.ca
Tulane university,https://tulane.edu/,,,https://tulane.edu/,tulane.edu
Tulsa university,https://utulsa.edu/,,,https://utulsa.edu/,utulsa.edu
UC Davis university,https://www.ucdavis.edu/,,,https://www.ucdavis.edu/,ucdavis.edu
UC Hastings university,https://www.uchastings.edu/,,,https://www.uchastings.edu/,uchastings.edu
UC Irvine university,https://uci.edu/,,,https://uci.edu/,uci.edu
UCLA university,www.ucla.edu/,,,www.ucla.edu/,ucla.edu
UDC university,https://www.udc.edu/,,,https://www.udc.edu/,udc.edu
University of British Columbia university,https://www.ubc.ca/,,,https://www.ubc.ca/,ubc.ca
UNLV university,https://www.unlv.edu/,,,https://www.unlv.edu/,unlv.edu
USC university,https://www.usc.edu/,,,https://www.usc.edu/,usc.edu
Utah university,https://www.utah.edu/,,,https://www.utah.edu/,utah.edu
Valparaiso university,https://www.valpo.edu/,,,https://www.valpo.edu/,valpo.edu
Vanderbilt university,https://www.vanderbilt.edu/,,,https://www.vanderbilt.edu/,vanderbilt.edu
Vermont university,https://www.uvm.edu/,,,https://www.uvm.edu/,uvm.edu
Villanova university,https://www1.villanova.edu/,,,https://www1.villanova.edu/,villanova.edu
Virginia university,www.virginia.edu/,,,www.virginia.edu/,virginia.edu
Wake Forest university,https://www.wfu.edu/,,,https://www.wfu.edu/,wfu.edu
Washburn university,https://washburn.edu/,,,https://washburn.edu/,washburn.edu
Washington (St. Louis) university,https://wustl.edu/,,,https://wustl.edu/,wustl.edu
Washington (University of) university,https://wustl.edu/,,,https://wustl.edu/,wustl.edu
Wayne university,https://wayne.edu/,,,https://wayne.edu/,wayne.edu
Wayne State university,https://wayne.edu/,,,https://wayne.edu/,wayne.edu
West Virginia university,https://www.wvu.edu/,,,https://www.wvu.edu/,wvu.edu
Wharton university,https://www.wharton.upenn.edu/,,,https://www.wharton.upenn.edu/,upenn.edu
Wharton Legal Studies university,https://lgst.wharton.upenn.edu/,,,https://lgst.wharton.upenn.edu/,upenn.edu
Willamette university,https://willamette.edu/,,,https://willamette.edu/,willamette.edu
William & Mary university,https://www.wm.edu/,,,https://www.wm.edu/,wm.edu
Wisconsin university,https://www.wisc.edu/,,,https://www.wisc.edu/,wisc.edu
Wyoming university,www.uwyo.edu/,,,www.uwyo.edu/,uwyo.edu
University of Arkansas Fayetteville,https://www.uark.edu/,,,https://www.uark.edu/,uark.edu
Golden Gate University,https://www.ggu.edu/,,,https://www.ggu.edu/,ggu.edu
Pennsylvania State University University Park,https://www.psu.edu/,,,https://www.psu.edu/,psu.edu
University of Missouri Columbia,https://missouri.edu/,,,https://missouri.edu/,missouri.edu
University of Minnesota Minneapolis-St. Paul,https://twin-cities.umn.edu/,,,https://twin-cities.umn.edu/,umn.edu
State University of New York Buffalo,www.buffalo.edu/,,,www.buffalo.edu/,buffalo.edu
Wayne State University,https://wayne.edu/,,,https://wayne.edu/,wayne.edu
Washington University in St. Louis School of Law,https://law.wustl.edu,,,https://law.wustl.edu,wustl.edu
Georgetown University Law Center,https://www.law.georgetown.edu,,,https://www.law.georgetown.edu,georgetown.edu
New York University School of Law,https://www.law.nyu.edu,,,https://www.law.nyu.edu,nyu.edu
Washington and Lee University School of Law,https://law.wlu.edu,,,https://law.wlu.edu,wlu.edu
Pace University Elisabeth Haub School of Law,https://law.pace.edu,,,https://law.pace.edu,pace.edu
University of Missouri School of Law,https://law.missouri.edu,,,https://law.missouri.edu,missouri.edu
University of Pennsylvania Law School,https://www.law.upenn.edu,,,https://www.law.upenn.edu,upenn.edu
Seattle University School of Law,https://law.seattleu.edu,,,https://law.seattleu.edu,seattleu.edu
American University Washington College of Law,https://www.wcl.american.edu,,,https://www.wcl.american.edu,american.edu
Texas A&M University School of Law,https://law.tamu.edu,,,https://law.tamu.edu,tamu.edu
University of Southern California Gould School of Law,https://gould.usc.edu,,,https://gould.usc.edu,usc.edu
Seton Hall University School of Law,https://law.shu.edu,,,https://law.shu.edu,shu.edu
Emory University School of Law,law.emory.edu,,,law.emory.edu,emory.edu
Southern Illinois University School of Law,https://law.siu.edu,,,https://law.siu.edu,siu.edu
Southern Methodist University Dedman School of Law,https://www.smu.edu › Law,,,https://www.smu.edu,smu.edu
Temple University James E. Beasley School of Law,https://www.law.temple.edu,,,https://www.law.temple.edu,temple.edu
University of Alabama School of Law,https://www.law.ua.edu,,,https://www.law.ua.edu,ua.edu
Indiana University Maurer School of Law,https://www.law.indiana.edu,,,https://www.law.indiana.edu,indiana.edu
Suffolk University Law School,https://www.suffolk.edu › law,,,https://www.suffolk.edu,suffolk.edu
University of California Berkeley School of Law,https://www.law.berkeley.edu,,,https://www.law.berkeley.edu,berkeley.edu
Brigham Young University J. Reuben Clark Law School,https://law.byu.edu,,,https://law.byu.edu,byu.edu
The University of Michigan Law School,https://www.law.umich.edu,,,https://www.law.umich.edu,umich.edu
Louisiana State University Paul M. Hebert Law Center,https://www.law.lsu.edu,,,https://www.law.lsu.edu,lsu.edu
The University of Chicago The Law School,https://www.law.uchicago.edu,,,https://www.law.uchicago.edu,uchicago.edu
Chicago-Kent College of Law Illinois Institute of Technology,https://www.kentlaw.iit.edu,,,https://www.kentlaw.iit.edu,iit.edu
The University of Arizona James E. Rogers College of Law,https://law.arizona.edu,,,https://law.arizona.edu,arizona.edu
University of Maryland Francis King Carey School of Law,https://www.law.umaryland.edu,,,https://www.law.umaryland.edu,umaryland.edu
Cornell Law School,https://www.lawschool.cornell.edu,,,https://www.lawschool.cornell.edu,cornell.edu
University of Hawaii William S. Richardson School of Law,https://www.law.hawaii.edu,,,https://www.law.hawaii.edu,hawaii.edu
University of Nevada Las Vegas William S. Boyd School of Law,https://law.unlv.edu,,,https://law.unlv.edu,unlv.edu
Duke University School of Law,https://law.duke.edu,,,https://law.duke.edu,duke.edu
West Virginia University College of Law,https://www.law.wvu.edu,,,https://www.law.wvu.edu,wvu.edu
University of Minnesota Law School,https://www.law.umn.edu,,,https://www.law.umn.edu,umn.edu
Syracuse University College of Law,law.syr.edu,,,law.syr.edu,syr.edu
University of Akron School of Law,https://www.uakron.edu › law,,,https://www.uakron.edu,uakron.edu
Antonin Scalia Law School at George Mason University,https://www.law.gmu.edu,,,https://www.law.gmu.edu,gmu.edu
Columbia Law School,https://www.law.columbia.edu,,,https://www.law.columbia.edu,columbia.edu
University of Illinois College of Law,https://law.illinois.edu,,,https://law.illinois.edu,illinois.edu
University of Cincinnati College of Law,https://law.uc.edu,,,https://law.uc.edu,uc.edu
The University of Tulsa College of Law,https://law.utulsa.edu,,,https://law.utulsa.edu,utulsa.edu
Boston College Law School,https://www.bc.edu › bc-web › schools › law,,,https://www.bc.edu,bc.edu
The University of Texas School of Law,https://law.utexas.edu,,,https://law.utexas.edu,utexas.edu
Ave Maria School of Law,https://www.avemarialaw.edu,,,https://www.avemarialaw.edu,avemarialaw.edu
Villanova University Charles Widger School of Law,https://law.villanova.edu,,,https://law.villanova.edu,villanova.edu
Rutgers Law School,https://law.rutgers.edu,,,https://law.rutgers.edu,rutgers.edu
Notre Dame Law School,https://law.nd.edu,,,https://law.nd.edu,nd.edu
Regent University School of Law,https://www.regent.edu › school-of-law,,,https://www.regent.edu,regent.edu
The University of Richmond School of Law,https://law.richmond.edu,,,https://law.richmond.edu,richmond.edu
University of California Davis School of Law,https://law.ucdavis.edu,,,https://law.ucdavis.edu,ucdavis.edu
University of Mississippi School of Law,https://law.olemiss.edu,,,https://law.olemiss.edu,olemiss.edu
Benjamin N. Cardozo School of Law,https://cardozo.yu.edu,,,https://cardozo.yu.edu,yu.edu
University of Iowa College of Law,https://law.uiowa.edu,,,https://law.uiowa.edu,uiowa.edu
St. Thomas University School of Law,https://www.stu.edu › law,,,https://www.stu.edu,stu.edu
The George Washington University Law School,https://www.law.gwu.edu,,,https://www.law.gwu.edu,gwu.edu
The Ohio State University Michael E. Moritz College of Law,https://moritzlaw.osu.edu,,,https://moritzlaw.osu.edu,osu.edu
University of Colorado Law School,https://www.colorado.edu › law,,,https://www.colorado.edu,colorado.edu
Fordham University School of Law,https://www.fordham.edu › info › school_of_law,,,https://www.fordham.edu,fordham.edu
University of California Los Angeles School of Law,https://law.ucla.edu,,,https://law.ucla.edu,ucla.edu
Tulane University Law School,https://law.tulane.edu,,,https://law.tulane.edu,tulane.edu
University of Pittsburgh School of Law,https://www.law.pitt.edu › about,,,https://www.law.pitt.edu,pitt.edu
Michigan State University College of Law,https://www.law.msu.edu,,,https://www.law.msu.edu,msu.edu
Boston University School of Law,www.bu.edu › law,,,www.bu.edu,bu.edu
University of Wisconsin Law School,https://law.wisc.edu,,,https://law.wisc.edu,wisc.edu
Cleveland-Marshall College of Law at Cleveland State University,https://www.law.csuohio.edu,,,https://www.law.csuohio.edu,csuohio.edu
University of North Carolina School of Law,https://law.unc.edu,,,https://law.unc.edu,unc.edu
Drexel University Thomas R. Kline School of Law,https://drexel.edu › law,,,https://drexel.edu,drexel.edu
Valparaiso University Law School,https://www.valpo.edu › law,,,https://www.valpo.edu,valpo.edu
Northwestern University Pritzker School of Law,www.law.northwestern.edu,,,www.law.northwestern.edu,northwestern.edu
Case Western Reserve University School of Law,http://case.edu,,,http://case.edu,case.edu
University of Florida Fredric G. Levin College of Law,https://www.law.ufl.edu,,,https://www.law.ufl.edu,ufl.edu
University of San Diego School of Law,https://www.sandiego.edu,,,https://www.sandiego.edu,sandiego.edu
The Catholic University of America Columbus School of Law,catholic.edu,,,catholic.edu,catholic.edu
University of Virginia School of Law,https://www.law.virginia.edu,,,https://www.law.virginia.edu,virginia.edu
Wake Forest University School of Law,https://law.wfu.edu,,,https://law.wfu.edu,wfu.edu
Samford University Cumberland School of Law,https://www.samford.edu › cumberlandlaw,,,https://www.samford.edu,samford.edu
Widener University Commonwealth Law School,https://commonwealthlaw.widener.edu,,,https://commonwealthlaw.widener.edu,widener.edu
University of San Francisco School of Law,https://www.usfca.edu › law,,,https://www.usfca.edu,usfca.edu
University of Houston Law Center,https://www.law.uh.edu,,,https://www.law.uh.edu,uh.edu
Barry University Dwayne O. Andreas School of Law,https://www.barry.edu › law,,,https://www.barry.edu,barry.edu
University of Nebraska College of Law,https://law.unl.edu,,,https://law.unl.edu,unl.edu
Drake University Law School,https://www.drake.edu › law,,,https://www.drake.edu,drake.edu
Marquette University Law School,https://law.marquette.edu,,,https://law.marquette.edu,marquette.edu
Creighton University School of Law,https://law.creighton.edu,,,https://law.creighton.edu,creighton.edu
Saint Louis University School of Law,https://www.slu.edu › law,,,https://www.slu.edu,slu.edu
University of Utah S. J. Quinney College of Law,https://law.utah.edu,,,https://law.utah.edu,utah.edu
University of Oklahoma College of Law,www.law.ou.edu,,,www.law.ou.edu,ou.edu
